trade_date,industry_count,avg_capital_flow_score,avg_flow_strength,avg_market_share,row_count
2026-04-01,30,0.2065,0.357,0.1013,30
2026-04-02,30,0.2405,0.3859,0.1238,30
2026-04-03,30,0.2373,0.3904,0.1346,30
2026-04-07,30,0.307,0.4847,0.2543,30
2026-04-08,30,0.315,0.4808,0.2519,30
2026-04-09,30,0.3038,0.4872,0.2536,30
2026-04-10,30,0.3132,0.4901,0.2574,30
2026-04-13,30,0.3171,0.4943,0.2584,30
2026-04-14,30,0.318,0.4916,0.2588,30
2026-04-15,30,0.3063,0.476,0.2536,30
2026-04-16,30,0.3086,0.4822,0.2578,30
2026-04-17,30,0.3066,0.477,0.2531,30
2026-04-20,30,0.3099,0.4752,0.253,30
2026-04-21,30,0.2982,0.4715,0.2531,30
2026-04-22,30,0.3013,0.4697,0.2516,30
2026-04-23,30,0.3077,0.4748,0.2522,30
2026-04-24,30,0.304,0.4776,0.2539,30
2026-04-27,30,0.3078,0.4817,0.2549,30
2026-04-28,30,0.306,0.4805,0.2554,30
2026-04-29,30,0.3093,0.4868,0.2553,30
2026-04-30,30,0.3078,0.4849,0.2552,30
2026-05-06,30,0.3099,0.4792,0.2532,30
